web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1680190528-808","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","08:00","Nubes dispersas","16°","13 km/h","72%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-809","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","08:30","Nubes dispersas","17°","13 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-810","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","09:00","Nubes dispersas","18°","11 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-811","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","09:30","Nubes dispersas","19°","15 km/h","60%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-812","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","10:00","Nubes dispersas","19°","15 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-813","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","10:30","Nubes dispersas","20°","19 km/h","56%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-814","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","11:00","Despejado","20°","20 km/h","60%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-815","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","11:30","Despejado","20°","19 km/h","56%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-816","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","12:00","Nubes dispersas","21°","20 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-817","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","12:30","Nubes dispersas","21°","20 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-818","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","13:00","Nubes dispersas","21°","24 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-819","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","13:30","Nubes dispersas","21°","24 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-820","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","14:00","Nubes dispersas","21°","24 km/h","56%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-821","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","14:30","Nubes dispersas","21°","22 km/h","56%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-822","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","15:00","Nubes dispersas","21°","20 km/h","56%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-823","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","15:30","Nubes dispersas","21°","20 km/h","56%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-824","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","16:00","Nubes dispersas","20°","19 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-825","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","16:30","Nubes dispersas","20°","19 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-826","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","17:00","Nubes dispersas","20°","17 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-827","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","17:30","Nubes dispersas","20°","19 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-828","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","18:00","Nubes dispersas","19°","15 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-829","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","18:30","Nubes dispersas","19°","15 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-830","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","19:00","Nubes dispersas","18°","13 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-831","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","19:30","Nubes dispersas","18°","9 km/h","64%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-832","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","20:00","Nubes dispersas","17°","9 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-833","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","20:30","Nubes dispersas","17°","7 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-834","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","21:00","Despejado","17°","7 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-835","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","21:30","Despejado","17°","9 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-836","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","22:00","Despejado","17°","9 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-837","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","22:30","Despejado","17°","11 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-838","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","23:00","Despejado","16°","9 km/h","72%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190528-839","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Jueves 16 Diciembre 2021","23:30","Despejado","15°","11 km/h","72%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2021.html"
"1680190531-840","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","00:00","Despejado","16°","11 km/h","72%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-841","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-842","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","00:30","Despejado","16°","7 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-843","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","01:00","Despejado","16°","7 km/h","51%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-844","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","01:30","Despejado","15°","4 km/h","55%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-845","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","02:00","Despejado","14°","4 km/h","55%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-846","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","02:30","Despejado","15°","7 km/h","51%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-847","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","03:00","Despejado","16°","11 km/h","48%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-848","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","03:30","Despejado","14°","4 km/h","51%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-849","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","04:00","Despejado","14°","9 km/h","51%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-850","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","04:30","Despejado","16°","11 km/h","48%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-851","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","05:00","Despejado","15°","13 km/h","51%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-852","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","05:30","Despejado","15°","13 km/h","51%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-853","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","06:00","Despejado","16°","11 km/h","48%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-854","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","06:30","Despejado","16°","11 km/h","51%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-855","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","07:00","Despejado","16°","11 km/h","55%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-856","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","07:30","Despejado","16°","13 km/h","63%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-857","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","08:00","Despejado","15°","13 km/h","67%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-858","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","08:30","Despejado","16°","13 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-859","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","09:00","Despejado","18°","11 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-860","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","09:30","Despejado","19°","15 km/h","60%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-861","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","10:00","Despejado","19°","17 km/h","60%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-862","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","10:30","Despejado","20°","15 km/h","60%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-863","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","11:00","Despejado","20°","13 km/h","56%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-864","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","11:30","Despejado","20°","11 km/h","56%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-865","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","12:00","Despejado","20°","9 km/h","56%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-866","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","12:30","Despejado","21°","11 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-867","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","13:00","Despejado","21°","11 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-868","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","13:30","Despejado","21°","13 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-869","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","14:00","Despejado","21°","13 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-870","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","14:30","Despejado","20°","13 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-871","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","15:00","Despejado","20°","13 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-872","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","15:30","Despejado","20°","13 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-873","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","16:00","Despejado","20°","13 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-874","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","16:30","Despejado","20°","9 km/h","60%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-875","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","17:00","Despejado","20°","7 km/h","60%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-876","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","17:30","Despejado","19°","7 km/h","60%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-877","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","18:00","Despejado","19°","6 km/h","60%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-878","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","18:30","Despejado","19°","4 km/h","60%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-879","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","19:00","Despejado","19°","2 km/h","60%","1015 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-880","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","19:30","Despejado","18°","4 km/h","59%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-881","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","20:00","Despejado","18°","7 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-882","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","20:30","Despejado","17°","9 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-883","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","21:00","Despejado","17°","7 km/h","63%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-884","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","21:30","Despejado","16°","9 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-885","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","22:00","Despejado","16°","9 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-886","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","22:30","Despejado","16°","7 km/h","55%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-887","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","23:00","Despejado","16°","6 km/h","42%","1016 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190531-888","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 17 Diciembre 2021","23:30","Despejado","16°","7 km/h","36%","1017 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2021.html"
"1680190533-889","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","00:00","Despejado","16°","9 km/h","51%","1017 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-890","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-891","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","00:30","Despejado","17°","15 km/h","55%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-892","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","01:00","Despejado","15°","En calma","51%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-893","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","01:30","Despejado","16°","6 km/h","36%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-894","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","02:00","Despejado","16°","En calma","36%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-895","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","02:30","Despejado","16°","9 km/h","36%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-896","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","03:00","Despejado","16°","4 km/h","36%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-897","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","03:30","Despejado","15°","4 km/h","44%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-898","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","04:00","Despejado","15°","4 km/h","48%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-899","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","04:30","Despejado","15°","4 km/h","51%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-900","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","05:00","Despejado","15°","9 km/h","55%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-901","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","05:30","Despejado","15°","9 km/h","55%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-902","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","06:00","Despejado","15°","11 km/h","55%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-903","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","06:30","Despejado","15°","11 km/h","55%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-904","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","07:00","Despejado","15°","11 km/h","55%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-905","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","07:30","Despejado","16°","11 km/h","55%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-906","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","08:00","Despejado","15°","11 km/h","59%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-907","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","08:30","Despejado","16°","9 km/h","55%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-908","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","09:00","Despejado","17°","11 km/h","52%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-909","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","09:30","Despejado","19°","2 km/h","46%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-910","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","10:00","Despejado","20°","4 km/h","46%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-911","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","10:30","Despejado","20°","6 km/h","46%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-912","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","11:00","Despejado","20°","9 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-913","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","11:30","Despejado","20°","9 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-914","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","12:00","Despejado","20°","9 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-915","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","12:30","Despejado","20°","9 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-916","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","13:00","Despejado","21°","9 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-917","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","13:30","Despejado","20°","11 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-918","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","14:00","Despejado","21°","13 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-919","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","14:30","Despejado","21°","15 km/h","53%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-920","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","15:00","Despejado","21°","15 km/h","56%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-921","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","15:30","Despejado","21°","15 km/h","56%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-922","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","16:00","Nubes dispersas","21°","15 km/h","60%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-923","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","16:30","Nubes dispersas","21°","17 km/h","56%","1014 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-924","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","17:00","Nubes dispersas","20°","13 km/h","60%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-925","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","17:30","Nubes dispersas","20°","13 km/h","64%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-926","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","18:00","Nubes dispersas","20°","9 km/h","64%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
"1680190533-927","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 18 Diciembre 2021","18:30","Nubes dispersas","19°","9 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2021.html"
